	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
712	126129	CPT1C	path:hsa00071	Fatty acid degradation	NP_001129524	A0A024QZI3
713	127	ADH4	path:hsa00071	Fatty acid degradation	NP_000661	P08319
714	128	ADH5	path:hsa00071	Fatty acid degradation	NP_000662	P11766
715	130	ADH6	path:hsa00071	Fatty acid degradation	NP_000663	P28332
716	131	ADH7	path:hsa00071	Fatty acid degradation	NP_000664	P40394
717	1374	CPT1A	path:hsa00071	Fatty acid degradation	NP_001027017	P50416
718	1375	CPT1B	path:hsa00071	Fatty acid degradation	NP_001138606	Q92523
719	1376	CPT2	path:hsa00071	Fatty acid degradation	NP_000089	P23786
720	1579	CYP4A11	path:hsa00071	Fatty acid degradation	NP_000769	Q02928
721	1632	ECI1	path:hsa00071	Fatty acid degradation	NP_001171500	P42126
722	1892	ECHS1	path:hsa00071	Fatty acid degradation	NP_004083	P30084
723	1962	EHHADH	path:hsa00071	Fatty acid degradation	NP_001159887	Q08426
724	217	ALDH2	path:hsa00071	Fatty acid degradation	NP_000681	P05091
725	2180	ACSL1	path:hsa00071	Fatty acid degradation	NP_001273637	A8K9T3
726	2181	ACSL3	path:hsa00071	Fatty acid degradation	NP_004448	A0A024R497
727	2182	ACSL4	path:hsa00071	Fatty acid degradation	NP_004449	O60488
728	219	ALDH1B1	path:hsa00071	Fatty acid degradation	NP_000683	P30837
729	223	ALDH9A1	path:hsa00071	Fatty acid degradation	NP_000687	B9EKV4
730	224	ALDH3A2	path:hsa00071	Fatty acid degradation	NP_000373	P51648
731	23205	ACSBG1	path:hsa00071	Fatty acid degradation	NP_001186306	B7Z2Y6
732	23305	ACSL6	path:hsa00071	Fatty acid degradation	NP_001009185	Q9UKU0
733	2639	GCDH	path:hsa00071	Fatty acid degradation	NP_000150	A0A024R7F9
734	284541	CYP4A22	path:hsa00071	Fatty acid degradation	NP_001010969	Q5TCH4
735	30	ACAA1	path:hsa00071	Fatty acid degradation	NP_001123882	P09110
736	3030	HADHA	path:hsa00071	Fatty acid degradation	NP_000173	E9KL44
737	3032	HADHB	path:hsa00071	Fatty acid degradation	NP_000174	P55084
738	3033	HADH	path:hsa00071	Fatty acid degradation	NP_001171634	Q16836
739	33	ACADL	path:hsa00071	Fatty acid degradation	NP_001599	P28330
740	34	ACADM	path:hsa00071	Fatty acid degradation	NP_000007	P11310
741	35	ACADS	path:hsa00071	Fatty acid degradation	NP_000008	E5KSD5
742	36	ACADSB	path:hsa00071	Fatty acid degradation	NP_001600	P45954
743	37	ACADVL	path:hsa00071	Fatty acid degradation	NP_000009	P49748
744	38	ACAT1	path:hsa00071	Fatty acid degradation	NP_000010	P24752
745	39	ACAT2	path:hsa00071	Fatty acid degradation	NP_001290182	Q9BWD1
746	501	ALDH7A1	path:hsa00071	Fatty acid degradation	NP_001173	P49419
747	51	ACOX1	path:hsa00071	Fatty acid degradation	NP_001171968	Q15067
748	51703	ACSL5	path:hsa00071	Fatty acid degradation	NP_057318	Q9ULC5
749	81616	ACSBG2	path:hsa00071	Fatty acid degradation	NP_001276106	Q5FVE4
750	8310	ACOX3	path:hsa00071	Fatty acid degradation	NP_001095137	O15254
810	3155	HMGCL	path:hsa00072	Synthesis and degradation of ketone bodies	NP_000182	P35914
811	3157	HMGCS1	path:hsa00072	Synthesis and degradation of ketone bodies	NP_001091742	A0A024R059
812	3158	HMGCS2	path:hsa00072	Synthesis and degradation of ketone bodies	NP_001159579	P54868
813	38	ACAT1	path:hsa00072	Synthesis and degradation of ketone bodies	NP_000010	P24752
814	39	ACAT2	path:hsa00072	Synthesis and degradation of ketone bodies	NP_001290182	Q9BWD1
815	5019	OXCT1	path:hsa00072	Synthesis and degradation of ketone bodies	NP_000427	A0A024R040
816	54511	HMGCLL1	path:hsa00072	Synthesis and degradation of ketone bodies	NP_001035865	O95896
817	56898	BDH2	path:hsa00072	Synthesis and degradation of ketone bodies	NP_064524	A0A024RDG9
818	622	BDH1	path:hsa00072	Synthesis and degradation of ketone bodies	NP_004042	Q02338
819	64064	OXCT2	path:hsa00072	Synthesis and degradation of ketone bodies	NP_071403	Q9BYC2
830	1056	CEL	path:hsa00100	Steroid biosynthesis	NP_001798	B4DSX9
831	10682	EBP	path:hsa00100	Steroid biosynthesis	NP_006570	A0A024QYX0
832	10826	FAXDC2	path:hsa00100	Steroid biosynthesis	NP_115761	Q96IV6
833	120227	CYP2R1	path:hsa00100	Steroid biosynthesis	NP_078790	Q6VVX0
834	1591	CYP24A1	path:hsa00100	Steroid biosynthesis	NP_000773	Q07973
835	1594	CYP27B1	path:hsa00100	Steroid biosynthesis	NP_000776	O15528
836	1595	CYP51A1	path:hsa00100	Steroid biosynthesis	NP_000777	A0A0C4DFL7
837	1717	DHCR7	path:hsa00100	Steroid biosynthesis	NP_001157289	A0A024R5F7
838	1718	DHCR24	path:hsa00100	Steroid biosynthesis	NP_055577	Q15392
839	2222	FDFT1	path:hsa00100	Steroid biosynthesis	NP_001274671	P37268
840	3988	LIPA	path:hsa00100	Steroid biosynthesis	NP_000226	P38571
841	4047	LSS	path:hsa00100	Steroid biosynthesis	NP_001001438	B2R694
842	50814	NSDHL	path:hsa00100	Steroid biosynthesis	NP_001123237	Q15738
843	51478	HSD17B7	path:hsa00100	Steroid biosynthesis	NP_001291441	P56937
844	6307	MSMO1	path:hsa00100	Steroid biosynthesis	NP_001017369	Q15800
845	6309	SC5D	path:hsa00100	Steroid biosynthesis	NP_001020127	A0A024R3G4
846	6646	SOAT1	path:hsa00100	Steroid biosynthesis	NP_001239440	P35610
847	6713	SQLE	path:hsa00100	Steroid biosynthesis	NP_003120	Q14534
848	7108	TM7SF2	path:hsa00100	Steroid biosynthesis	NP_001264162	O76062
849	8435	SOAT2	path:hsa00100	Steroid biosynthesis	NP_003569	O75908
907	10005	ACOT8	path:hsa00120	Primary bile acid biosynthesis	NP_005460	O14734
908	10858	CYP46A1	path:hsa00120	Primary bile acid biosynthesis	NP_006659	Q9Y6A2
909	10998	SLC27A5	path:hsa00120	Primary bile acid biosynthesis	NP_036386	Q9Y2P5
910	1109	AKR1C4	path:hsa00120	Primary bile acid biosynthesis	NP_001809	P17516
911	1581	CYP7A1	path:hsa00120	Primary bile acid biosynthesis	NP_000771	P22680
912	1582	CYP8B1	path:hsa00120	Primary bile acid biosynthesis	NP_004382	Q9UNU6
913	1593	CYP27A1	path:hsa00120	Primary bile acid biosynthesis	NP_000775	Q02318
914	23600	AMACR	path:hsa00120	Primary bile acid biosynthesis	NP_001161067	Q9UHK6
915	3295	HSD17B4	path:hsa00120	Primary bile acid biosynthesis	NP_001186220	B2R659
916	51302	CYP39A1	path:hsa00120	Primary bile acid biosynthesis	NP_001265667	B7Z786
917	570	BAAT	path:hsa00120	Primary bile acid biosynthesis	NP_001121082	Q14032
918	6342	SCP2	path:hsa00120	Primary bile acid biosynthesis	NP_001007099	P22307
919	6718	AKR1D1	path:hsa00120	Primary bile acid biosynthesis	NP_001177835	P51857
920	80270	HSD3B7	path:hsa00120	Primary bile acid biosynthesis	NP_001136249	Q9H2F3
921	8309	ACOX2	path:hsa00120	Primary bile acid biosynthesis	NP_003491	Q99424
922	9023	CH25H	path:hsa00120	Primary bile acid biosynthesis	NP_003947	O95992
923	9420	CYP7B1	path:hsa00120	Primary bile acid biosynthesis	NP_004811	O75881
977	10229	COQ7	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_001177912	Q99807
978	154807	VKORC1L1	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_001271271	Q8N0U8
979	1728	NQO1	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_000894	P15559
980	2677	GGCX	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_000812	P38435
981	27235	COQ2	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_056512	Q96H96
982	3242	HPD	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_001165464	P32754
983	51004	COQ6	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_872282	Q9Y2Z9
984	51805	COQ3	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_059117	Q9NZJ6
985	6898	TAT	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_000344	P17735
986	79001	VKORC1	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_076869	Q9BQB6
987	84274	COQ5	path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_115690	Q5HYK3
1080	100861540	CYP3A7-CYP3A51P	path:hsa00140	Steroid hormone biosynthesis	NP_001243426	P24462
1081	10720	UGT2B11	path:hsa00140	Steroid hormone biosynthesis	NP_001064	O75310
1082	10941	UGT2A1	path:hsa00140	Steroid hormone biosynthesis	NP_001239203	Q9Y4X1
1083	1109	AKR1C4	path:hsa00140	Steroid hormone biosynthesis	NP_001809	P17516
1084	1312	COMT	path:hsa00140	Steroid hormone biosynthesis	NP_000745	P21964
1085	1431	CS	path:hsa00020	Citrate cycle (TCA cycle)	NP_004068	O75390
1086	1544	CYP1A2	path:hsa00140	Steroid hormone biosynthesis	NP_000752	P05177
1087	1545	CYP1B1	path:hsa00140	Steroid hormone biosynthesis	NP_000095	Q16678
1088	1551	CYP3A7	path:hsa00140	Steroid hormone biosynthesis	NP_000756	P24462
1089	1571	CYP2E1	path:hsa00140	Steroid hormone biosynthesis	NP_000764	P05181
1090	1576	CYP3A4	path:hsa00140	Steroid hormone biosynthesis	NP_001189784	P08684
1091	1577	CYP3A5	path:hsa00140	Steroid hormone biosynthesis	NP_000768	P20815
1092	1581	CYP7A1	path:hsa00140	Steroid hormone biosynthesis	NP_000771	P22680
1093	1583	CYP11A1	path:hsa00140	Steroid hormone biosynthesis	NP_000772	P05108
1094	1584	CYP11B1	path:hsa00140	Steroid hormone biosynthesis	NP_000488	P15538
1095	1585	CYP11B2	path:hsa00140	Steroid hormone biosynthesis	NP_000489	P19099
1096	1586	CYP17A1	path:hsa00140	Steroid hormone biosynthesis	NP_000093	P05093
1097	1588	CYP19A1	path:hsa00140	Steroid hormone biosynthesis	NP_000094	A0A024R5S8
1098	1589	CYP21A2	path:hsa00140	Steroid hormone biosynthesis	NP_000491	P08686
1099	1645	AKR1C1	path:hsa00140	Steroid hormone biosynthesis	NP_001344	Q04828
1100	1646	AKR1C2	path:hsa00140	Steroid hormone biosynthesis	NP_001128713	P52895
1101	1738	DLD	path:hsa00020	Citrate cycle (TCA cycle)	NP_000099	P09622
1102	3284	HSD3B2	path:hsa00140	Steroid hormone biosynthesis	NP_000189	A0A024R0F9
1103	3290	HSD11B1	path:hsa00140	Steroid hormone biosynthesis	NP_001193670	P28845
1104	3291	HSD11B2	path:hsa00140	Steroid hormone biosynthesis	NP_000187	P80365
1105	3292	HSD17B1	path:hsa00140	Steroid hormone biosynthesis	NP_000404	P14061
1106	3293	HSD17B3	path:hsa00140	Steroid hormone biosynthesis	NP_000188	P37058
1107	3294	HSD17B2	path:hsa00140	Steroid hormone biosynthesis	NP_002144	P37059
1108	412	STS	path:hsa00140	Steroid hormone biosynthesis	NP_000342	P08842
1109	51144	HSD17B12	path:hsa00140	Steroid hormone biosynthesis	NP_057226	Q53GQ0
1110	51478	HSD17B7	path:hsa00140	Steroid hormone biosynthesis	NP_001291441	P56937
1111	1743	DLST	path:hsa00020	Citrate cycle (TCA cycle)	NP_001231812	B7Z6J1
1112	54575	UGT1A10	path:hsa00140	Steroid hormone biosynthesis	NP_061948	Q5DT02
1113	54576	UGT1A8	path:hsa00140	Steroid hormone biosynthesis	NP_061949	Q5DSZ6
1114	54577	UGT1A7	path:hsa00140	Steroid hormone biosynthesis	NP_061950	Q5DSZ7
1115	54578	UGT1A6	path:hsa00140	Steroid hormone biosynthesis	NP_001063	P19224
1116	54579	UGT1A5	path:hsa00140	Steroid hormone biosynthesis	NP_061951	P35504
1117	54600	UGT1A9	path:hsa00140	Steroid hormone biosynthesis	NP_066307	O60656
1118	54657	UGT1A4	path:hsa00140	Steroid hormone biosynthesis	NP_009051	P22310
1119	54658	UGT1A1	path:hsa00140	Steroid hormone biosynthesis	NP_000454	P22309
1120	54659	UGT1A3	path:hsa00140	Steroid hormone biosynthesis	NP_061966	P35503
1121	2271	FH	path:hsa00020	Citrate cycle (TCA cycle)	NP_000134	P07954
1122	6715	SRD5A1	path:hsa00140	Steroid hormone biosynthesis	NP_001038	P18405
1123	6716	SRD5A2	path:hsa00140	Steroid hormone biosynthesis	NP_000339	P31213
1124	6718	AKR1D1	path:hsa00140	Steroid hormone biosynthesis	NP_001177835	P51857
1125	6783	SULT1E1	path:hsa00140	Steroid hormone biosynthesis	NP_005411	P49888
1126	6820	SULT2B1	path:hsa00140	Steroid hormone biosynthesis	NP_004596	O00204
1127	7363	UGT2B4	path:hsa00140	Steroid hormone biosynthesis	NP_001284544	P06133
1128	7364	UGT2B7	path:hsa00140	Steroid hormone biosynthesis	NP_001065	P16662
1129	7365	UGT2B10	path:hsa00140	Steroid hormone biosynthesis	NP_001066	P36537
1130	7366	UGT2B15	path:hsa00140	Steroid hormone biosynthesis	NP_001067	B7ZW53
1131	3417	IDH1	path:hsa00020	Citrate cycle (TCA cycle)	NP_001269315	V9HWJ2
1132	7923	HSD17B8	path:hsa00140	Steroid hormone biosynthesis	NP_055049	Q92506
1133	79644	SRD5A3	path:hsa00140	Steroid hormone biosynthesis	NP_078868	Q9H8P0
1134	79799	UGT2A3	path:hsa00140	Steroid hormone biosynthesis	NP_079019	Q6UWM9
1135	8630	HSD17B6	path:hsa00140	Steroid hormone biosynthesis	NP_003716	A0A024RB43
1136	8644	AKR1C3	path:hsa00140	Steroid hormone biosynthesis	NP_001240837	A0A0A0MSS8
1137	9420	CYP7B1	path:hsa00140	Steroid hormone biosynthesis	NP_004811	O75881
1191	4191	MDH2	path:hsa00020	Citrate cycle (TCA cycle)	NP_001269332	P40926
1201	47	ACLY	path:hsa00020	Citrate cycle (TCA cycle)	NP_001087	P53396
1211	48	ACO1	path:hsa00020	Citrate cycle (TCA cycle)	NP_001265281	P21399
1212	48	ACO1	path:hsa00020	Citrate cycle (TCA cycle)	NP_001265281	Q9HBB2
1213	48	ACO1	path:hsa00020	Citrate cycle (TCA cycle)	NP_001265281	V9HWB7
1241	5091	PC	path:hsa00020	Citrate cycle (TCA cycle)	NP_000911	P11498
1250	100532726	NDUFC2-KCTD14	path:hsa00190	Oxidative phosphorylation	NP_001190189	A0A087WUM3
1251	10063	COX17	path:hsa00190	Oxidative phosphorylation	NP_005685	Q14061
1252	10312	TCIRG1	path:hsa00190	Oxidative phosphorylation	NP_006010	A0A024R5E5
1253	10476	ATP5H	path:hsa00190	Oxidative phosphorylation	NP_001003785	O75947
1254	10632	ATP5L	path:hsa00190	Oxidative phosphorylation	NP_006467	O75964
1255	10975	UQCR11	path:hsa00190	Oxidative phosphorylation	NP_006821	O14957
1256	125965	COX6B2	path:hsa00190	Oxidative phosphorylation	NP_653214	Q6YFQ2
1257	126328	NDUFA11	path:hsa00190	Oxidative phosphorylation	NP_001180304	Q86Y39
1258	127124	ATP6V1G3	path:hsa00190	Oxidative phosphorylation	NP_573569	Q96LB4
1259	1327	COX4I1	path:hsa00190	Oxidative phosphorylation	NP_001852	P13073
1260	1329	COX5B	path:hsa00190	Oxidative phosphorylation	NP_001853	P10606
1261	1337	COX6A1	path:hsa00190	Oxidative phosphorylation	NP_004364	H6SG15
1262	1339	COX6A2	path:hsa00190	Oxidative phosphorylation	NP_005196	Q02221
1263	1340	COX6B1	path:hsa00190	Oxidative phosphorylation	NP_001854	P14854
1264	1345	COX6C	path:hsa00190	Oxidative phosphorylation	NP_004365	A0A024R9B7
1265	1346	COX7A1	path:hsa00190	Oxidative phosphorylation	NP_001855	P24310
1266	1347	COX7A2	path:hsa00190	Oxidative phosphorylation	NP_001856	H0UI06
1267	1349	COX7B	path:hsa00190	Oxidative phosphorylation	NP_001857	P24311
1268	1350	COX7C	path:hsa00190	Oxidative phosphorylation	NP_001858	P15954
1269	1351	COX8A	path:hsa00190	Oxidative phosphorylation	NP_004065	P10176
1270	1352	COX10	path:hsa00190	Oxidative phosphorylation	NP_001294	Q12887
1271	1353	COX11	path:hsa00190	Oxidative phosphorylation	NP_001156333	B4DEY8
1272	1355	COX15	path:hsa00190	Oxidative phosphorylation	NP_004367	Q7KZN9
1273	1537	CYC1	path:hsa00190	Oxidative phosphorylation	NP_001907	P08574
1274	155066	ATP6V0E2	path:hsa00190	Oxidative phosphorylation	NP_001094062	E9PAS2
1275	170712	COX7B2	path:hsa00190	Oxidative phosphorylation	NP_570972	Q8TF08
1276	23545	ATP6V0A2	path:hsa00190	Oxidative phosphorylation	NP_036595	Q9Y487
1277	245972	ATP6V0D2	path:hsa00190	Oxidative phosphorylation	NP_689778	A0A024R991
1278	245973	ATP6V1C2	path:hsa00190	Oxidative phosphorylation	NP_001034451	Q8NEY4
1279	27068	PPA2	path:hsa00190	Oxidative phosphorylation	NP_008834	Q9H2U2
1280	27089	UQCRQ	path:hsa00190	Oxidative phosphorylation	NP_055217	O14949
1281	29796	UQCR10	path:hsa00190	Oxidative phosphorylation	NP_001003684	Q9UDW1
1282	341947	COX8C	path:hsa00190	Oxidative phosphorylation	NP_892016	Q7Z4L0
1283	374291	NDUFS7	path:hsa00190	Oxidative phosphorylation	NP_077718	O75251
1284	440567	UQCRHL	path:hsa00190	Oxidative phosphorylation	NP_001083060	A0A096LP55
1285	4508	MT-ATP6	path:hsa00190	Oxidative phosphorylation	YP_003024031	P00846
1286	4509	MT-ATP8	path:hsa00190	Oxidative phosphorylation	YP_003024030	P03928
1287	4512	PTGS1	path:hsa00190	Oxidative phosphorylation	YP_003024028	P00395
1288	4513	MT-CO2	path:hsa00190	Oxidative phosphorylation	YP_003024029	P00403
1289	4514	MT-CO3	path:hsa00190	Oxidative phosphorylation	YP_003024032	P00414
1290	4519	MT-CYB	path:hsa00190	Oxidative phosphorylation	YP_003024038	P00156
1291	4535	MT-ND1	path:hsa00190	Oxidative phosphorylation	YP_003024026	P03886
1292	4536	MT-ND2	path:hsa00190	Oxidative phosphorylation	YP_003024027	P03891
1293	4537	MT-ND3	path:hsa00190	Oxidative phosphorylation	YP_003024033	P03897
1294	4538	MT-ND4	path:hsa00190	Oxidative phosphorylation	YP_003024035	H9EC08
1295	4539	MT-ND4L	path:hsa00190	Oxidative phosphorylation	YP_003024034	P03901
1296	4540	MT-ND5	path:hsa00190	Oxidative phosphorylation	YP_003024036	P03915
1297	4541	MT-ND6	path:hsa00190	Oxidative phosphorylation	YP_003024037	P03923
1298	4694	NDUFA1	path:hsa00190	Oxidative phosphorylation	NP_004532	O15239
1299	4695	NDUFA2	path:hsa00190	Oxidative phosphorylation	NP_001171941	O43678
1300	4696	NDUFA3	path:hsa00190	Oxidative phosphorylation	NP_004533	O95167
1301	4697	NDUFA4	path:hsa00190	Oxidative phosphorylation	NP_002480	A0A024R9Z0
1302	4698	NDUFA5	path:hsa00190	Oxidative phosphorylation	NP_001269348	A0A087X1G1
1303	4700	NDUFA6	path:hsa00190	Oxidative phosphorylation	NP_002481	P56556
1304	4701	NDUFA7	path:hsa00190	Oxidative phosphorylation	NP_004992	O95182
1305	4702	NDUFA8	path:hsa00190	Oxidative phosphorylation	NP_055037	P51970
1306	4704	NDUFA9	path:hsa00190	Oxidative phosphorylation	NP_004993	Q16795
1307	4705	NDUFA10	path:hsa00190	Oxidative phosphorylation	NP_004535	A0A024R4B3
1308	4706	NDUFAB1	path:hsa00190	Oxidative phosphorylation	NP_004994	O14561
1309	4707	NDUFB1	path:hsa00190	Oxidative phosphorylation	NP_004536	O75438
1310	4708	NDUFB2	path:hsa00190	Oxidative phosphorylation	NP_004537	A4D1T5
1311	4709	NDUFB3	path:hsa00190	Oxidative phosphorylation	NP_001244031	A0A024R413
1312	4710	NDUFB4	path:hsa00190	Oxidative phosphorylation	NP_001161803	O95168
1313	4711	NDUFB5	path:hsa00190	Oxidative phosphorylation	NP_001186886	O43674
1314	4712	NDUFB6	path:hsa00190	Oxidative phosphorylation	NP_001186916	A0A087WZX2
1315	4713	NDUFB7	path:hsa00190	Oxidative phosphorylation	NP_004137	P17568
1316	4714	NDUFB8	path:hsa00190	Oxidative phosphorylation	NP_001271296	O95169
1317	6389	SDHA	path:hsa00020	Citrate cycle (TCA cycle)	NP_001281261	P31040
1318	4716	NDUFB10	path:hsa00190	Oxidative phosphorylation	NP_004539	A8K761
1319	4717	NDUFC1	path:hsa00190	Oxidative phosphorylation	NP_001171915	O43677
1320	4718	NDUFC2	path:hsa00190	Oxidative phosphorylation	NP_001190983	O95298
1321	4719	NDUFS1	path:hsa00190	Oxidative phosphorylation	NP_001186910	P28331
1322	4720	NDUFS2	path:hsa00190	Oxidative phosphorylation	NP_001159631	B7Z792
1323	4722	NDUFS3	path:hsa00190	Oxidative phosphorylation	NP_004542	O75489
1324	4723	NDUFV1	path:hsa00190	Oxidative phosphorylation	NP_001159574	P49821
1325	4724	NDUFS4	path:hsa00190	Oxidative phosphorylation	NP_002486	O43181
1326	4725	NDUFS5	path:hsa00190	Oxidative phosphorylation	NP_001171908	O43920
1327	4726	NDUFS6	path:hsa00190	Oxidative phosphorylation	NP_004544	O75380
1328	4728	NDUFS8	path:hsa00190	Oxidative phosphorylation	NP_002487	O00217
1329	4729	NDUFV2	path:hsa00190	Oxidative phosphorylation	NP_066552	P19404
1330	4731	NDUFV3	path:hsa00190	Oxidative phosphorylation	NP_001001503	P56181
1331	479	ATP12A	path:hsa00190	Oxidative phosphorylation	NP_001172014	B4E0R9
1332	495	ATP4A	path:hsa00190	Oxidative phosphorylation	NP_000695	P20648
1333	496	ATP4B	path:hsa00190	Oxidative phosphorylation	NP_000696	P51164
1334	498	ATP5A1	path:hsa00190	Oxidative phosphorylation	NP_001001935	P25705
1335	506	ATP5B	path:hsa00190	Oxidative phosphorylation	NP_001677	P06576
1336	50617	ATP6V0A4	path:hsa00190	Oxidative phosphorylation	NP_065683	A0A024R791
1337	509	ATP5C1	path:hsa00190	Oxidative phosphorylation	NP_001001973	P36542
1338	51079	NDUFA13	path:hsa00190	Oxidative phosphorylation	NP_057049	Q9P0J0
1339	513	ATP5D	path:hsa00190	Oxidative phosphorylation	NP_001001975	P30049
1340	51382	ATP6V1D	path:hsa00190	Oxidative phosphorylation	NP_057078	A0A024R683
1341	514	ATP5E	path:hsa00190	Oxidative phosphorylation	NP_008817	P56381
1342	515	ATP5F1	path:hsa00190	Oxidative phosphorylation	NP_001679	P24539
1343	516	ATP5G1	path:hsa00190	Oxidative phosphorylation	NP_001002027	P05496
1344	51606	ATP6V1H	path:hsa00190	Oxidative phosphorylation	NP_057025	A0A024R7U9
1345	517	ATP5G2	path:hsa00190	Oxidative phosphorylation	NP_001002031	Q06055
1346	518	ATP5G3	path:hsa00190	Oxidative phosphorylation	NP_001002258	P48201
1347	521	ATP5I	path:hsa00190	Oxidative phosphorylation	NP_009031	P56385
1348	522	ATP5J	path:hsa00190	Oxidative phosphorylation	NP_001003696	P18859
1349	523	ATP6V1A	path:hsa00190	Oxidative phosphorylation	NP_001681	P38606
1350	525	ATP6V1B1	path:hsa00190	Oxidative phosphorylation	NP_001683	P15313
1351	526	ATP6V1B2	path:hsa00190	Oxidative phosphorylation	NP_001684	P21281
1352	527	ATP6V0C	path:hsa00190	Oxidative phosphorylation	NP_001185498	P27449
1353	528	ATP6V1C1	path:hsa00190	Oxidative phosphorylation	NP_001686	A0A024R9I0
1354	529	ATP6V1E1	path:hsa00190	Oxidative phosphorylation	NP_001034455	P36543
1355	533	ATP6V0B	path:hsa00190	Oxidative phosphorylation	NP_001034546	Q99437
1356	534	ATP6V1G2	path:hsa00190	Oxidative phosphorylation	NP_001191007	O95670
1357	535	ATP6V0A1	path:hsa00190	Oxidative phosphorylation	NP_001123492	Q53ET5
1358	537	ATP6AP1	path:hsa00190	Oxidative phosphorylation	NP_001174	Q15904
1359	539	ATP5O	path:hsa00190	Oxidative phosphorylation	NP_001688	P48047
1360	54539	NDUFB11	path:hsa00190	Oxidative phosphorylation	NP_001129470	Q9NX14
1361	5464	PPA1	path:hsa00190	Oxidative phosphorylation	NP_066952	Q15181
1362	55967	NDUFA12	path:hsa00190	Oxidative phosphorylation	NP_001245267	Q9UI09
1363	56901	NDUFA4L2	path:hsa00190	Oxidative phosphorylation	NP_064527	A0A024RB39
1364	6389	SDHA	path:hsa00190	Oxidative phosphorylation	NP_001281261	P31040
1365	6390	SDHB	path:hsa00190	Oxidative phosphorylation	NP_002991	P21912
1366	6391	SDHC	path:hsa00190	Oxidative phosphorylation	NP_001030588	Q99643
1367	6392	SDHD	path:hsa00190	Oxidative phosphorylation	NP_001263432	O14521
